address,lat,lon,formatted_address,loc_type
2300 CRESTMONT CT Charlottesville VA,38.0209371,-78.5101187,"2300 Crestmont Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
300 VALLEY RD EXTD Charlottesville VA,38.0164947,-78.5243062,"300 Sunset Ave Ext, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 WESTERLY DR Charlottesville VA,38.0260168,-78.5221573,"100 Westerly Ave, Charlottesville, VA 22903, USA",ROOFTOP
2000 HOLIDAY DRIVE Charlottesville VA,38.0576788,-78.491385,"2000 Holiday Dr, Charlottesville, VA 22901, USA",ROOFTOP
600 MOSELY DR Charlottesville VA,38.013835,-78.507895,"600 Moseley Dr, Charlottesville, VA 22903, USA",ROOFTOP
500 BLOCK OF MCINTIRE Charlottesville VA,38.0352424,-78.4818667,"500 McIntire Rd, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1800 HYDRUALIC RD Charlottesville VA,38.0595205,-78.4897056,"1800 Hydraulic Rd, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
"1400 CHESAPEAK, ST Charlottesville VA",38.0257137,-78.462937,"1400 Chesapeake St, Charlottesville, VA 22902, USA",ROOFTOP
900 NORTH EMMET ST Charlottesville VA,38.048578,-78.5029799,"900 Emmet St N, Charlottesville, VA 22903, USA",ROOFTOP
900 ANDERSON ST. Charlottesville VA,38.0355759,-78.4908367,"900 Anderson St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
900 N EMEMT ST Charlottesville VA,38.048578,-78.5029799,"900 Emmet St N, Charlottesville, VA 22903, USA",ROOFTOP
100 MONTE VISTA Charlottesville VA,38.0172698,-78.5126709,"100 Monte Vista Ave, Charlottesville, VA 22903, USA",ROOFTOP
800 CABEL AVE Charlottesville VA,38.0423007,-78.4965422,"800 Cabell Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1500 UNVERSITY AVE Charlottesville VA,38.0347522,-78.5004787,"1500 University Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 PALANTINE AVE Charlottesville VA,38.0156447,-78.4810349,"200 Palatine Ave, Charlottesville, VA 22902, USA",ROOFTOP
700 BLOCK OF PROSPECT AVE Charlottesville VA,38.0245896,-78.4946679,"700 Prospect Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
500 14TH ST MW Charlottesville VA,38.0392767,-78.4964936,"500 14th St NW, Charlottesville, VA 22903, USA",ROOFTOP
900 S 1ST S Charlottesville VA,38.0232593,-78.4857129,"900 1st St S, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
800 ST. JAMES CIR Charlottesville VA,38.036043,-78.4643204,"800 St James Cir, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1400 UNIVERSITY CIRCLE Charlottesville VA,38.0426739,-78.5033783,"1400 University Cir, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1900 EMMET STREET Charlottesville VA,38.0606411,-78.4925669,"1900 Emmet St N, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
100 BLOCK OF ROOSEVELT BROWN BLVD Charlottesville VA,38.0325938,-78.4947546,"100 Roosevelt Brown Blvd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
900 ROSE HILL Charlottesville VA,38.0389956,-78.4865088,"900 Rose Hill Dr, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 E MAIN Charlottesville VA,38.030425,-78.481559,"100 E Main St, Charlottesville, VA 22902, USA",ROOFTOP
1400 SHORTH 18TH ST Charlottesville VA,38.026613,-78.4623823,"1400 Short 18th St, Charlottesville, VA 22902, USA",ROOFTOP
1600 KINWOOD LN Charlottesville VA,38.0571197,-78.4785513,"1600 Kenwood Ln, Charlottesville, VA 22901, USA",ROOFTOP
500 S 1ST. ST Charlottesville VA,38.0270392,-78.4830237,"500 1st St S, Charlottesville, VA 22902, USA",ROOFTOP
200 EMMETT ST S Charlottesville VA,38.0384715,-78.5071207,"200 Emmet St S, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
300 MONTE VISTA Charlottesville VA,38.0130597,-78.5144792,"300 Monte Vista Ave, Charlottesville, VA 22903, USA",ROOFTOP
400 15TH ST SW Charlottesville VA,38.0384698,-78.4982486,"400 15th St NW, Charlottesville, VA 22903, USA",ROOFTOP
1200 CEDERS CT Charlottesville VA,38.0553554,-78.5014782,"1200 Cedars Ct, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1400 BRIARCLIFF RD Charlottesville VA,38.0242716,-78.4986957,"1400 Briarcliff Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
900 S FIRST ST Charlottesville VA,38.0232593,-78.4857129,"900 1st St S, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
800 FORREST Charlottesville VA,38.0376684,-78.4861645,"800 Forest St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
300 6TH SE Charlottesville VA,38.0281293,-78.4783502,"300 6th St SE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 MAURY AVENUE Charlottesville VA,38.0259552,-78.5150589,"100 Maury Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
500 1ST S ST Charlottesville VA,38.0270392,-78.4830237,"500 1st St S, Charlottesville, VA 22902, USA",ROOFTOP
200 5TH  ST Charlottesville VA,38.0306252,-78.4780935,"200 5th St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 SHAMMROCK RD Charlottesville VA,38.0266358,-78.5104684,"200 Shamrock Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 MIDDLESEX RD Charlottesville VA,38.059445,-78.5030447,"100 Middlesex Dr, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
800 S 1ST ST Charlottesville VA,38.0243809,-78.4847938,"800 1st St S, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 7 1/2 ST Charlottesville VA,38.0296536,-78.4913187,"300 7 1/2 St SW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 CHANCELLOR T Charlottesville VA,38.0359935,-78.5014644,"100 Chancellor St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
900 EMMETT ST N Charlottesville VA,38.048578,-78.5029799,"900 Emmet St N, Charlottesville, VA 22903, USA",ROOFTOP
1100 MILLMONST ST Charlottesville VA,38.0526705,-78.5025274,"1100 Millmont St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1800 JEFFEROSN PARK AVE Charlottesville VA,38.028643,-78.5090309,"1800 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
500 1/2 N 1ST ST Charlottesville VA,38.023259,-78.485713,"500 1st St, Charlottesville, VA 22902, USA",ROOFTOP
300 RIVERSIDE AVENUE Charlottesville VA,38.023876,-78.455313,"300 Riverside Ave, Charlottesville, VA 22902, USA",ROOFTOP
1100 LITTLE HIGH STREET Charlottesville VA,38.0306738,-78.4708414,"1100 Little High St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 OLD PRESTON Charlottesville VA,38.0312195,-78.482897,"100 Old Preston Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 MONTECELLO AVE Charlottesville VA,38.0251455,-78.4755071,"100 Monticello Ave, Charlottesville, VA 22902, USA",ROOFTOP
300 MONTEBELLO CIRCLE Charlottesville VA,38.0294551,-78.510424,"300 Montebello Cir, Charlottesville, VA 22903, USA",ROOFTOP
600 13TH S NW Charlottesville VA,38.0398022,-78.4952427,"600 13th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 5 TH ST NE Charlottesville VA,38.0298419,-78.4784993,"100 5th St NE, Charlottesville, VA 22902, USA",ROOFTOP
1300 W MAIN ST. Charlottesville VA,38.0333003,-78.4979216,"1300 W Main St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 BLENHIEM AVE Charlottesville VA,38.021794,-78.478701,"800 Blenheim Ave, Charlottesville, VA 22902, USA",ROOFTOP
1100 5TH ST. SW Charlottesville VA,38.01713,-78.497806,"1100 5th St SW, Charlottesville, VA 22902, USA",ROOFTOP
500 VALLY RD Charlottesville VA,38.0307936,-78.5050523,"500 Valley Rd, Charlottesville, VA 22903, USA",ROOFTOP
100 E S ST Charlottesville VA,37.7987934,-78.4930119,"South St & VA-6, Scottsville, VA 24590, USA",GEOMETRIC_CENTER
1600 E MARKET Charlottesville VA,38.0239157,-78.4620675,"1600 E Market St, Charlottesville, VA 22902, USA",ROOFTOP
300 15 Charlottesville VA,38.0363211,-78.4993725,"300 15th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 HILLCREST LN Charlottesville VA,38.0416277,-78.4773689,"200 Hillcrest Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 STADUIM RD Charlottesville VA,38.032006,-78.5094523,"200 Stadium Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 EILLIOT AVE Charlottesville VA,38.0255252,-78.4885368,"200 Elliot Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 DOUGLASS AVE Charlottesville VA,38.0266051,-78.472883,"200 Douglas Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 WESTWOOD CIRCLE Charlottesville VA,38.0433787,-78.4810094,"100 Westwood Cir, Charlottesville, VA 22903, USA",ROOFTOP
400 QUENCY RD Charlottesville VA,38.0801316,-78.4721853,"200 Albemarle Square, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
500 6TH ST S E Charlottesville VA,38.0265944,-78.4795527,"500 6th St SE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 15 ST NW Charlottesville VA,38.0363211,-78.4993725,"300 15th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1700 N EMMET ST Charlottesville VA,38.0588809,-78.4933304,"1700 Emmet St N, Charlottesville, VA 22901, USA",ROOFTOP
900 BINGS LN Charlottesville VA,38.01975,-78.507928,"900 Bing Ln, Charlottesville, VA 22903, USA",ROOFTOP
15600 DAIRY RD Charlottesville VA,38.0533649,-78.4858201,"Dairy Rd, Charlottesville, VA, USA",GEOMETRIC_CENTER
900 STONEHEDGE AVE Charlottesville VA,38.0173017,-78.4798805,"900 Stonehenge Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 4TH S TNE Charlottesville VA,38.0300748,-78.4792377,"100 4th St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
2000 WERTLAND Charlottesville VA,38.035093,-78.4997163,"2000 Wertland St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
900 WEST STREET Charlottesville VA,38.0363534,-78.4899619,"900 West St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1700 EMMET ST. Charlottesville VA,38.0588809,-78.4933304,"1700 Emmet St N, Charlottesville, VA 22901, USA",ROOFTOP
200 WATER ST E Charlottesville VA,38.029242000000004,-78.480583,"200 Water St E, Charlottesville, VA 22902, USA",ROOFTOP
100 LONGWOOD DRIVE Charlottesville VA,38.0153603,-78.5044305,"100 Longwood Dr, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 WEST MAIN ST Charlottesville VA,38.030472,-78.48183,"100-106 W Main St, Charlottesville, VA 22902, USA",ROOFTOP
1000 LONG STREET Charlottesville VA,38.0378439,-78.4654652,"1000 Long St, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
700 6TH STREET SE Charlottesville VA,38.0250973,-78.4807277,"700 6th St SE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
2100 ST. ANNES RD Charlottesville VA,38.0417203,-78.5147116,"2100 St Annes Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2200 BANBURY CT Charlottesville VA,38.0605772,-78.46883,"2200 Banbury St, Charlottesville, VA 22901, USA",ROOFTOP
1700 DAIRY ROAD Charlottesville VA,38.0549612,-78.4860109,"1700 Dairy Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1000 PRESTON AVENUE Charlottesville VA,38.0391732,-78.4916243,"1000 Preston Ave, Charlottesville, VA 22903, USA",ROOFTOP
2000 MINOR ROAD Charlottesville VA,38.0400116,-78.5139602,"2000 Minor Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
600 MALCOM CRESCENT Charlottesville VA,38.0345326,-78.4739583,"600 Malcolm Crescent, Charlottesville, VA 22902, USA",ROOFTOP
1000 EMEMT ST N Charlottesville VA,38.0502656,-78.5024837,"1000 Emmet St N, Charlottesville, VA 22903, USA",ROOFTOP
800 SAINT CHARLES AVE Charlottesville VA,38.0376215,-78.4687547,"800 St Charles Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
300 MEADE AVENUE Charlottesville VA,38.027678,-78.465092,"300 Meade Ave, Charlottesville, VA 22902, USA",ROOFTOP
600 E. MARKET ST Charlottesville VA,38.0304127,-78.4774586,"600 E Market St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 LONGOWOOD DR Charlottesville VA,38.0153603,-78.5044305,"100 Longwood Dr, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
300 13TH NW Charlottesville VA,38.0359094,-78.497314,"300 13th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1500 ROSE HILL DRIVE Charlottesville VA,38.0488595,-78.4832388,"1500 Rose Hill Dr, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
700 CYNTHIANA AVE Charlottesville VA,38.0397318,-78.4840272,"700 Cynthianna Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 BLK STADIUM RD Charlottesville VA,38.0316902,-78.5089843,"100 Stadium Rd, Charlottesville, VA 22903, USA",ROOFTOP
100 1/2 HAMMOND ST Charlottesville VA,38.0212405,-78.5129091,"Hammond St, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
1100 LITTLE HIGHT ST Charlottesville VA,38.0306738,-78.4708414,"1100 Little High St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1600 EMMETT ST Charlottesville VA,38.0583594,-78.4932627,"1600 Emmet St N, Charlottesville, VA 22901, USA",ROOFTOP
100 CARROLLTON AVE Charlottesville VA,38.0215306,-78.4636123,"100 Carlton Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 THIRD ST NE Charlottesville VA,38.0310685,-78.479639,"200 3rd St NE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1000 FOREST HILLS AVENUE Charlottesville VA,38.0253238,-78.4957235,"1000 Forest Hills Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
900 ELLIIOTT AVE Charlottesville VA,38.0195979,-78.4781758,"900 Elliott Ave, Charlottesville, VA 22902, USA",ROOFTOP
500 7 1/2  STREET SW Charlottesville VA,38.0271943,-78.4931824,"500 7 1/2 St SW, Charlottesville, VA 22903, USA",ROOFTOP
700 E MAINS T Charlottesville VA,38.029236,-78.4766141,"700 E Main St, Charlottesville, VA 22902, USA",ROOFTOP
700 W MA IN ST Charlottesville VA,38.0314589,-78.4901109,"700 W Main St, Charlottesville, VA 22903, USA",ROOFTOP
1200 WERTLAND Charlottesville VA,38.0341704,-78.4964999,"1200 Wertland St, Charlottesville, VA 22903, USA",ROOFTOP
700 WEST STREET Charlottesville VA,38.0346906,-78.4879748,"700 West St, Charlottesville, VA 22903, USA",ROOFTOP
500 CAROLINE AVENUE Charlottesville VA,38.0297724,-78.4638792,"500 Caroline Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
500 12TH NW Charlottesville VA,38.0385664,-78.4946423,"500 12th St NW, Charlottesville, VA 22903, USA",ROOFTOP
12000 E JEFFERSON ST Charlottesville VA,38.0305589,-78.4740875,"E Jefferson St, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
700 PROSEPECT AVE Charlottesville VA,38.0245896,-78.4946679,"700 Prospect Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 RIDE MCINTIRE Charlottesville VA,38.0312665,-78.4838797,"200 Ridge McIntire Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 LODGE CIR Charlottesville VA,38.0153992,-78.5044022,"100 Lodge Creek Cir, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1200 RIVER VISTA Charlottesville VA,38.038364,-78.4628487,"1200 River Vista Ave, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
2500 PALTEAU RD Charlottesville VA,38.0249647,-78.5207344,"2500 Plateau Rd, Charlottesville, VA 22903, USA",ROOFTOP
100 SOUTH ST E Charlottesville VA,38.029296,-78.4824301,"100 South Street East, Charlottesville, VA 22902, USA",ROOFTOP
700 STONHENGE AVENUE Charlottesville VA,38.0186544,-78.4823536,"700 Stonehenge Ave, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
500 CHERRY AVENUE Charlottesville VA,38.0260635,-78.490995,"500 Cherry Ave, Charlottesville, VA 22903, USA",ROOFTOP
100 BLINCE LN Charlottesville VA,38.0167262,-78.4837276,"100 Blincoe Lane, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1000 CITY WALK Charlottesville VA,38.0253812,-78.468926,"1000 City Walk Way, Charlottesville, VA 22902, USA",ROOFTOP
100 ROSSEVELT BROWN BLVD Charlottesville VA,38.0325938,-78.4947546,"100 Roosevelt Brown Blvd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
2200 N BERKSHIRE Charlottesville VA,38.0636945,-78.49734,"2200 N Berkshire Rd, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
500 PATTON ST Charlottesville VA,38.0801316,-78.4721853,"200 Albemarle Square, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
1100 FORREST HILLS AVE Charlottesville VA,38.025348,-78.4985489,"1100 Forest Hills Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 MONTE VIST AVE Charlottesville VA,38.0162679,-78.5137966,"200 Monte Vista Ave, Charlottesville, VA 22903, USA",ROOFTOP
100 UNIVERSTIY CT Charlottesville VA,38.0375011,-78.4985705,"100 University Ct, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
500 7 1/2 ST Charlottesville VA,38.0271943,-78.4931824,"500 7 1/2 St SW, Charlottesville, VA 22903, USA",ROOFTOP
800 BOLING AVE Charlottesville VA,38.0226307,-78.4780281,"800 Bolling Ave, Charlottesville, VA 22902, USA",ROOFTOP
700 BLK OF 6TH ST SE Charlottesville VA,38.0250973,-78.4807277,"700 6th St SE, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
400 ARBOR CIRCLE Charlottesville VA,38.0288455,-78.4625129,"400 Arbor Cir, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1500 CARLTON Charlottesville VA,38.020727,-78.46451,"1500 Carlton Ave, Charlottesville, VA 22902, USA",ROOFTOP
100 THOMAS RD Charlottesville VA,38.0259015,-78.5076012,"100 Thomas Dr, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
100 BLINCOE Charlottesville VA,38.0167262,-78.4837276,"100 Blincoe Lane, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
100 WESTERLEY DR Charlottesville VA,38.0260168,-78.5221573,"100 Westerly Ave, Charlottesville, VA 22903, USA",ROOFTOP
500 SOUTH 1ST S Charlottesville VA,38.0270392,-78.4830237,"500 1st St S, Charlottesville, VA 22902, USA",ROOFTOP
1800 MEADOWBROOK HEIGHTS Charlottesville VA,38.0601157,-78.479253,"1800 Meadowbrook Heights Rd, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
300 15TH NW Charlottesville VA,38.0363211,-78.4993725,"300 15th St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
800 VALLEY VIEW CIRCLE Charlottesville VA,38.034094,-78.465624,"800 Valley View Cir, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
1100 ST CLAIRE AVE Charlottesville VA,38.0415747,-78.4590705,"1100 St Clair Ave, Charlottesville, VA 22901, USA",RANGE_INTERPOLATED
200 14TH ST W Charlottesville VA,38.0348015,-78.4989038,"200 14th St NW, Charlottesville, VA 22903, USA",ROOFTOP
100 CHANCELLER ST Charlottesville VA,38.0359935,-78.5014644,"100 Chancellor St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 BRANDON AVE N Charlottesville VA,38.031557,-78.5033683,"400 Brandon Ave, Charlottesville, VA 22903, USA",ROOFTOP
1300 W. MAIN ST Charlottesville VA,38.0333003,-78.4979216,"1300 W Main St, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1300 W MAIN Charlottesville VA,38.0332883,-78.4979397,"1300 Main St W, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1800 JEFERSON PARK AVE Charlottesville VA,38.028643,-78.5090309,"1800 Jefferson Park Ave, Charlottesville, VA 22903, USA",ROOFTOP
1500 UNIVERSTIY AVE Charlottesville VA,38.0347522,-78.5004787,"1500 University Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 GORDAN AVE Charlottesville VA,38.0393858,-78.4972304,"Gordon Ave, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
900 2ND ST E Charlottesville VA,38.0376679,-78.4764067,"900 2nd St NE, Charlottesville, VA 22902, USA",ROOFTOP
1500 TRAIL RIDGE RD Charlottesville VA,38.0234047,-78.5050433,"1500 Trailridge Rd, Charlottesville, VA 22903, USA",ROOFTOP
300 10 1/2TH ST NW Charlottesville VA,38.035591,-78.4943257,"300 10 1/2 St NW, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
400 EAST HIGH STREET Charlottesville VA,38.0322975,-78.4781153,"400 E High St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
800 OLD 5TH ST Charlottesville VA,38.0213918,-78.4939657,"Old 5th Street, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
200 S WAYNE AVE Charlottesville VA,38.0588344,-78.4996108,"Wayne Ave, Charlottesville, VA 22901, USA",GEOMETRIC_CENTER
200 OLD LYNCHBURGH RD Charlottesville VA,38.0158674,-78.5147769,"200 Old Lynchburg Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
200 SPRIGG LANE Charlottesville VA,38.0385104,-78.5071166,"200 Sprigg Ln, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
600 RIDGE MCINTIRE Charlottesville VA,38.0366831,-78.4791576,"600 McIntire Rd, Charlottesville, VA 22902, USA",ROOFTOP
500 E MAINS T Charlottesville VA,38.0298421,-78.4785079,"500 E Main St, Charlottesville, VA 22902, USA",RANGE_INTERPOLATED
200 PALENTINE AVE Charlottesville VA,38.0156447,-78.4810349,"200 Palatine Ave, Charlottesville, VA 22902, USA",ROOFTOP
600 ROCK CREED RD Charlottesville VA,38.0243562,-78.5028419,"600 Rockcreek Rd, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1400 GENTRY LANE Charlottesville VA,38.051206,-78.4884106,"1400 Gentry Ln, Charlottesville, VA 22903, USA",ROOFTOP
500 CLEVELAND AVENUE Charlottesville VA,38.0173267,-78.4976709,"500 Cleveland Ave, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
1600 6TH ST SE LOT 3 Charlottesville VA,38.016712,-78.4859029,"1600 6th St SE #3, Charlottesville, VA 22902, USA",ROOFTOP
100 JPA Charlottesville VA,38.027823,-78.5109454,"Jefferson Park Ave, Charlottesville, VA 22903, USA",GEOMETRIC_CENTER
900 EMMET T N Charlottesville VA,38.048578,-78.5029799,"900 Emmet St N, Charlottesville, VA 22903, USA",ROOFTOP
100 MONTROS AVE Charlottesville VA,38.0205918,-78.4776592,"Montrose Ave, Charlottesville, VA 22902, USA",GEOMETRIC_CENTER
100 S PIEDMONT AVE Charlottesville VA,38.0259068,-78.5187363,"100 Piedmont Ave S, Charlottesville, VA 22903, USA",RANGE_INTERPOLATED
700 ORANGEDALE AVENUE Charlottesville VA,38.0246036,-78.4954169,"700 Orangedale Ave, Charlottesville, VA 22903, USA",ROOFTOP
